Time (s),Station ID,Range rate (km/s)
74400,4,2.370032203
74410,4,2.370079573
74420,4,2.370129515
74430,4,2.370177467
74440,4,2.370223799
74450,4,2.370272902
74460,4,2.37031827
74470,4,2.370369288
74480,4,2.370415748
74490,4,2.370463052
74500,4,2.370512199
74510,4,2.370561353
74520,4,2.370606685
74530,4,2.370656295
74540,4,2.370703916
74550,4,2.370752324
74560,4,2.370798698
74570,4,2.370846305
74580,4,2.370896477
74590,4,2.370945864
74600,4,2.37099217
74610,4,2.371042622
74620,4,2.371091494
74630,4,2.371139351
74640,4,2.371186777
74650,4,2.371237239
74660,4,2.3712834
74670,4,2.371333044
74680,4,2.37138106
74690,4,2.371428827
74700,4,2.371477919
74710,4,2.371526187
74720,4,2.371573127
74730,4,2.371622876
74740,4,2.371670412
74750,4,2.371719668
74760,4,2.371768278
74770,4,2.371818986
74780,4,2.371866298
74790,4,2.371915179
74800,4,2.371964026
74810,4,2.37201165
74820,4,2.372059683
74830,4,2.372110051
74840,4,2.372159273
74850,4,2.372205455
74860,4,2.37225722
74870,4,2.37230543
74880,4,2.372353105
74890,4,2.372404383
74900,4,2.372451208
74910,4,2.372498721
74920,4,2.372548021
74930,4,2.372596498
74940,4,2.37264693
74950,4,2.372694923
74960,4,2.372744722
74970,4,2.372793092
74980,4,2.372843454
74990,4,2.372891761
75000,4,2.372942393
75010,4,2.372991202
75020,4,2.373037305
75030,4,2.373087554
75040,4,2.373136282
75050,4,2.373187168
75060,4,2.373234592
75070,4,2.373284795
75080,4,2.373332279
75090,4,2.373382686
75100,4,2.37343087
75110,4,2.373480438
75120,4,2.37353234
75130,4,2.373580437
75140,4,2.373630411
75150,4,2.373678285
75160,4,2.373728301
75170,4,2.373780136
75180,4,2.373827912
75190,4,2.37387512
75200,4,2.373925969
75210,4,2.373974589
75220,4,2.374023994
75230,4,2.374074266
75240,4,2.374121734
75250,4,2.374171109
75260,4,2.374222254
75270,4,2.374271138
75280,4,2.374322063
75290,4,2.374372278
75300,4,2.374420728
75310,4,2.37446881
75320,4,2.37451784
75330,4,2.374569207
75340,4,2.374619806
75350,4,2.3746678
75360,4,2.374719244
75370,4,2.374767416
75380,4,2.374818568
75390,4,2.374865459
75400,4,2.374915536
75410,4,2.374968002
75420,4,2.375015904
75430,4,2.375065575
75440,4,2.375114111
75450,4,2.375165016
75460,4,2.375215467
75470,4,2.375266559
75480,4,2.375314048
75490,4,2.375366417
75500,4,2.375415163
75510,4,2.375466658
75520,4,2.375513559
75530,4,2.375564915
75540,4,2.375616571
75550,4,2.375665322
75560,4,2.375714785
75570,4,2.375766487
75580,4,2.375816688
75590,4,2.375867418
75600,4,2.375916524
75610,4,2.37596623
75620,4,2.376016755
75630,4,2.376065612
75640,4,2.376117176
75650,4,2.376165766
75660,4,2.376215429
75670,4,2.376266477
75680,4,2.37631842
75690,4,2.37636653
75700,4,2.37641726
75710,4,2.376470022
75720,4,2.37651963
75730,4,2.37656845
75740,4,2.376617749
75750,4,2.37666797
75760,4,2.376719573
75770,4,2.376767854
75780,4,2.376821215
75790,4,2.376872778
75800,4,2.376921366
75810,4,2.37697187
75820,4,2.377021207
75830,4,2.377072348
75840,4,2.377123281
75850,4,2.37717301
75860,4,2.377225153
75870,4,2.377274414
75880,4,2.377325119
75890,4,2.377377002
75900,4,2.377425527
75910,4,2.377477835
75920,4,2.37752764
75930,4,2.377578639
75940,4,2.377631092
75950,4,2.377678325
75960,4,2.377730536
75970,4,2.377781044
75980,4,2.377830804
75990,4,2.377882956
76000,4,2.377930291
76010,4,2.377982933
76020,4,2.378036137
76030,4,2.378085649
76040,4,2.378136243
76050,4,2.378188205
76060,4,2.37823789
76070,4,2.378289322
76080,4,2.378340546
76090,4,2.378392752
76100,4,2.378441189
76110,4,2.378492466
76120,4,2.378543821
76130,4,2.378594632
76140,4,2.378646292
76150,4,2.378695645
76160,4,2.378748424
76170,4,2.378796915
76180,4,2.378848264
76190,4,2.378901469
76200,4,2.378950101
76210,4,2.37900335
76220,4,2.379054363
76230,4,2.379105589
76240,4,2.379154493
76250,4,2.379207464
76260,4,2.379259439
76270,4,2.379310382
76280,4,2.379360499
76290,4,2.379411773
76300,4,2.379462949
76310,4,2.379514971
76320,4,2.379567036
76330,4,2.379617885
76340,4,2.379666906
76350,4,2.379718722
76360,4,2.379770619
76370,4,2.379824027
76380,4,2.379872784
76390,4,2.379924076
76400,4,2.379976336
76410,4,2.38002688
76420,4,2.380080133
76430,4,2.380129425
76440,4,2.380181773
76450,4,2.380234373
76460,4,2.380285394
76470,4,2.380336199
76480,4,2.380388048
76490,4,2.380439344
76500,4,2.380490159
76510,4,2.380542112
76520,4,2.380594071
76530,4,2.380643275
76540,4,2.380696758
76550,4,2.380748279
76560,4,2.380799385
76570,4,2.380851828
76580,4,2.380904614
76590,4,2.380954909
76600,4,2.381004361
76610,4,2.381057493
76620,4,2.381111763
76630,4,2.38116036
76640,4,2.381212787
76650,4,2.381263837
76660,4,2.381317
76670,4,2.381367499
76680,4,2.381420835
76690,4,2.381472548
76700,4,2.381523938
76710,4,2.381574925
76720,4,2.381626442
76730,4,2.381677573
76740,4,2.381730559
76750,4,2.381781692
76760,4,2.38183487
76770,4,2.381886971
76780,4,2.381938068
76790,4,2.381990389
76800,4,2.382042322
76810,4,2.382094576
76820,4,2.382146628
76830,4,2.382197623
76840,4,2.382250903
76850,4,2.382302392
76860,4,2.382353111
76870,4,2.382405094
76880,4,2.382458745
76890,4,2.382511332
76900,4,2.382560648
76910,4,2.382613008
76920,4,2.38266613
76930,4,2.382717354
76940,4,2.382770334
76950,4,2.382822779
76960,4,2.382873238
76970,4,2.382925892
76980,4,2.38297807
76990,4,2.383029741
77000,4,2.383081407
77010,4,2.383135047
77020,4,2.383186617
77030,4,2.383239349
77040,4,2.383292418
77050,4,2.383345199
77060,4,2.383396056
77070,4,2.383450329
77080,4,2.383499977
77090,4,2.383554613
77100,4,2.38360645
77110,4,2.383657228
77120,4,2.383710378
77130,4,2.383762642
77140,4,2.383815434
77150,4,2.383867189
77160,4,2.383919926
77170,4,2.38397335
77180,4,2.384023841
77190,4,2.384076983
77200,4,2.384129483
77210,4,2.384182827
77220,4,2.384235311
77230,4,2.384287673
77240,4,2.384340068
77250,4,2.384391227
77260,4,2.384443871
77270,4,2.384497818
77280,4,2.384548894
77290,4,2.38460243
77300,4,2.38465256
77310,4,2.384709025
77320,4,2.384759519
77330,4,2.384810886
77340,4,2.384863476
77350,4,2.384916925
77360,4,2.38496869
77370,4,2.38502281
77380,4,2.385075489
77390,4,2.385126477
77400,4,2.385179573
77410,4,2.385232953
77420,4,2.385286923
77430,4,2.385339383
77440,4,2.385390152
77450,4,2.38544494
77460,4,2.385498255
77470,4,2.38555043
77480,4,2.385602046
77490,4,2.385653901
77500,4,2.385706643
77510,4,2.385759043
77520,4,2.385813913
77530,4,2.385865567
77540,4,2.385917513
77550,4,2.385973124
77560,4,2.386024351
77570,4,2.386077098
77580,4,2.38613099
77590,4,2.386182924
77600,4,2.386238247
77610,4,2.386288138
77620,4,2.386342441
77630,4,2.386396329
77640,4,2.386449542
77650,4,2.386503272
77660,4,2.386552037
77670,4,2.386606783
77680,4,2.386659887
77690,4,2.386712811
77700,4,2.386766056
77710,4,2.386818268
77720,4,2.386871775
77730,4,2.386924932
77740,4,2.386979065
77750,4,2.387031621
77760,4,2.38708437
77770,4,2.387138038
77780,4,2.387190011
77790,4,2.387243569
77800,4,2.387298811
77810,4,2.387349331
77820,4,2.387404705
77830,4,2.387456911
77840,4,2.387510254
77850,4,2.387562509
77860,4,2.387615406
77870,4,2.38766693
77880,4,2.38772171
77890,4,2.387775612
77900,4,2.3891
77910,4,2.387881413
77920,4,2.387933747
77930,4,2.387988806
77940,4,2.388040494
77950,4,2.388094572
77960,4,2.388147038
77970,4,2.388201214
77980,4,2.388254607
77990,4,2.388308969
78000,4,2.388359978
78010,4,2.38841573
78020,4,2.388466938
78030,4,2.388521093
78040,4,2.38857518
78050,4,2.388628275
78060,4,2.388681324
78070,4,2.38873425
78080,4,2.388788236
78090,4,2.388841409
78100,4,2.388894171
78110,4,2.388947952
78120,4,2.389003437
78130,4,2.389055065
78140,4,2.389108358
78150,4,2.389162014
78160,4,2.389214663
78170,4,2.389268702
78180,4,2.389321097
78190,4,2.389376364
78200,4,2.389428873
78210,4,2.389482262
78220,4,2.389536954
78230,4,2.389588086
78240,4,2.389643137
78250,4,2.389697657
78260,4,2.389750448
78270,4,2.389805123
78280,4,2.389856952
78290,4,2.389912763
78300,4,2.38996501
78310,4,2.390017676
78320,4,2.390072769
78330,4,2.390125716
78340,4,2.390179304
78350,4,2.390231228
78360,4,2.390287009
78370,4,2.390340082
78380,4,2.390394606
78390,4,2.390444836
78400,4,2.390501254
78410,4,2.390555507
78420,4,2.390608738
78430,4,2.390663245
78440,4,2.390714264
78450,4,2.390768455
78460,4,2.390822626
78470,4,2.390876896
78480,4,2.390929515
78490,4,2.39098331
78500,4,2.391037062
78510,4,2.391091701
78520,4,2.391145394
78530,4,2.391198846
78540,4,2.391252338
78550,4,2.391306436
78560,4,2.391360456
78570,4,2.39141447
78580,4,2.39146975
78590,4,2.39152291
78600,4,2.391576117
78610,4,2.39162994
78620,4,2.391683914
78630,4,2.391738373
78640,4,2.391790335
78650,4,2.391846886
78660,4,2.39190006
78670,4,2.391954962
78680,4,2.392007681
78690,4,2.392060935
78700,4,2.392115766
78710,4,2.392169398
78720,4,2.392223225
78730,4,2.392276906
78740,4,2.392330565
78750,4,2.392385123
78760,4,2.392439643
78770,4,2.39249186
78780,4,2.392547206
78790,4,2.392602003
78800,4,2.392655618
78810,4,2.392708701
78820,4,2.392763677
78830,4,2.392816689
78840,4,2.392872192
78850,4,2.392924927
78860,4,2.392980526
78870,4,2.393033235
78880,4,2.393088623
78890,4,2.393140056
78900,4,2.393194752
78910,4,2.393249023
78920,4,2.393303048
78930,4,2.393357753
78940,4,2.393411454
78950,4,2.393466872
78960,4,2.393521123
78970,4,2.393573451
78980,4,2.393627956
78990,4,2.393681596
79000,4,2.393734253
79010,4,2.393791595
79020,4,2.393844123
79030,4,2.393898069
79040,4,2.393953364
79050,4,2.394007684
79060,4,2.39406101
79070,4,2.394116829
79080,4,2.394170357
79090,4,2.394225945
79100,4,2.39427768
79110,4,2.394331884
79120,4,2.394386156
79130,4,2.394440588
79140,4,2.3944941
79150,4,2.394549972
79160,4,2.394602685
79170,4,2.394657643
79180,4,2.394710766
79190,4,2.394767034
79200,4,2.394819609
79210,4,2.394875021
79220,4,2.394930323
79230,4,2.394982912
79240,4,2.395038974
79250,4,2.395091453
79260,4,2.395147314
79270,4,2.395200685
79280,4,2.395255175
79290,4,2.395308771
79300,4,2.395363354
79310,4,2.395417591
79320,4,2.395473733
79330,4,2.39552692
79340,4,2.3955816
79350,4,2.395635737
79360,4,2.395688354
79370,4,2.395743103
79380,4,2.395797761
79390,4,2.395851763
79400,4,2.395905812
79410,4,2.395962199
79420,4,2.396017147
79430,4,2.396070178
79440,4,2.396123822
79450,4,2.396178632
79460,4,2.396233006
79470,4,2.396287443
79480,4,2.396344028
79490,4,2.39639661
79500,4,2.39645101
79510,4,2.396507336
79520,4,2.396560666
79530,4,2.396614305
79540,4,2.396670188
79550,4,2.396722766
79560,4,2.396777847
79570,4,2.396832839
79580,4,2.396887583
79590,4,2.396941177
79600,4,2.396995006
79610,4,2.397052094
79620,4,2.397106455
79630,4,2.397160691
79640,4,2.397216485
79650,4,2.397269852
79660,4,2.397321746
79670,4,2.397377592
79680,4,2.397432537
79690,4,2.397486053
79700,4,2.397541171
79710,4,2.397595343
79720,4,2.397649271
79730,4,2.397705473
79740,4,2.397758665
79750,4,2.397813781
79760,4,2.39786819
79770,4,2.397923391
79780,4,2.397977802
79790,4,2.398032983
79800,4,2.398087046
79810,4,2.398139993
79820,4,2.398196193
79830,4,2.398250793
79840,4,2.398305336
79850,4,2.398359463
79860,4,2.398413241
79870,4,2.398468929
79880,4,2.398523608
79890,4,2.398579322
79900,4,2.398634253
79910,4,2.398685171
79920,4,2.398744447
79930,4,2.398795269
79940,4,2.398851138
79950,4,2.398906464
79960,4,2.398961527
79970,4,2.399015923
79980,4,2.399071375
79990,4,2.399124993
80000,4,2.399179632
80010,4,2.399233435
80020,4,2.399288681
80030,4,2.399343939
80040,4,2.399396923
80050,4,2.399454543
80060,4,2.3995107
80070,4,2.399561554
80080,4,2.399615909
80090,4,2.399672443
80100,4,2.399726015
80110,4,2.39978079
80120,4,2.399836454
80130,4,2.39989038
80140,4,2.399945815
80150,4,2.400000882
80160,4,2.400054989
80170,4,2.40010985
80180,4,2.400163397
80190,4,2.400218044
80200,4,2.400272327
80210,4,2.400328151
80220,4,2.400384552
80230,4,2.400437799
80240,4,2.400492271
80250,4,2.400545946
80260,4,2.400602149
80270,4,2.400657547
80280,4,2.400711536
80290,4,2.400766733
80300,4,2.400819214
80310,4,2.400877393
80320,4,2.40093128
80330,4,2.40098488
80340,4,2.401040923
80350,4,2.401095989
80360,4,2.40115058
80370,4,2.401205383
80380,4,2.401258808
80390,4,2.401315353
80400,4,2.40136869
80410,4,2.401423298
80420,4,2.401478156
80430,4,2.401533771
80440,4,2.401588401
80450,4,2.401643056
80460,4,2.40169609
80470,4,2.401751188
80480,4,2.401807351
80490,4,2.401861047
80500,4,2.401918339
80510,4,2.401972037
80520,4,2.402026282
80530,4,2.402082204
80540,4,2.40213645
80550,4,2.402191462
80560,4,2.402245046
80570,4,2.402301343
80580,4,2.402354868
80590,4,2.402411781
80600,4,2.402464659
80610,4,2.402519738
80620,4,2.402574812
80630,4,2.40263056
80640,4,2.402684915
80650,4,2.40273973
80660,4,2.402794541
80670,4,2.402849146
80680,4,2.402904514
80690,4,2.402961469
80700,4,2.403013465
80710,4,2.403068407
80720,4,2.403121856
80730,4,2.403179718
80740,4,2.403232381
80750,4,2.403288389
80760,4,2.403341716
80770,4,2.403396265
80780,4,2.403451183
80790,4,2.403507652
80800,4,2.403562815
80810,4,2.403617666
80820,4,2.403671475
80830,4,2.40372626
80840,4,2.403782025
80850,4,2.403836798
80860,4,2.403891284
80870,4,2.403947099
80880,4,2.40400052
80890,4,2.404057141
80900,4,2.404111979
80910,4,2.404163379
80920,4,2.404218989
80930,4,2.40427691
80940,4,2.404331688
80950,4,2.404386353
80960,4,2.404439597
80970,4,2.404495134
80980,4,2.404550847
80990,4,2.404605905
81000,4,2.404659428
81010,4,2.404715331
81020,4,2.404770162
81030,4,2.404824289
81040,4,2.404877628
81050,4,2.404933718
81060,4,2.404991622
81070,4,2.405045687
81080,4,2.405100118
81090,4,2.405155009
81100,4,2.405207885
81110,4,2.405262082
81120,4,2.405317952
81130,4,2.405373101
81140,4,2.405428264
81150,4,2.405484336
81160,4,2.405539703
81170,4,2.405593878
81180,4,2.40564797
81190,4,2.405702575
81200,4,2.40575723
81210,4,2.405811264
81220,4,2.405867413
81230,4,2.405920868
81240,4,2.405976553
81250,4,2.406031893
81260,4,2.406088603
81270,4,2.406142354
81280,4,2.406198423
81290,4,2.40625247
81300,4,2.406309256
81310,4,2.406362644
81320,4,2.406415687
81330,4,2.406471499
81340,4,2.406525762
81350,4,2.406581718
81360,4,2.406634552
81370,4,2.406691296
81380,4,2.406747798
81390,4,2.406800821
81400,4,2.406854371
81410,4,2.406910044
81420,4,2.406965306
81430,4,2.407020791
81440,4,2.407075033
81450,4,2.407130193
81460,4,2.407185023
81470,4,2.407237885
81480,4,2.40729462
81490,4,2.407350508
81500,4,2.40740502
81510,4,2.407457926
81520,4,2.407511065
81530,4,2.407568065
81540,4,2.407622817
81550,4,2.407677777
81560,4,2.407733738
81570,4,2.407787493
81580,4,2.407843319
81590,4,2.407899719
81600,4,2.407952868
81610,4,2.408006675
81620,4,2.408061357
81630,4,2.408117474
81640,4,2.40817162
81650,4,2.408226475
81660,4,2.408281846
81670,4,2.408337495
81680,4,2.408391397
81690,4,2.408446489
81700,4,2.408502467
81710,4,2.408555322
81720,4,2.408611981
81730,4,2.408665786
81740,4,2.408720663
81750,4,2.408773342
81760,4,2.40883057
81770,4,2.408884965
81780,4,2.408940153
81790,4,2.408996092
81800,4,2.409049877
81810,4,2.409102567
81820,4,2.409159069
81830,4,2.409213523
81840,4,2.409269994
81850,4,2.409322276
81860,4,2.409377042
81870,4,2.409434164
81880,4,2.40948864
81890,4,2.409543627
81900,4,2.409596804
81910,4,2.409654719
81920,4,2.409706055
81930,4,2.409761325
81940,4,2.409817206
81950,4,2.409869635
81960,4,2.409928016
81970,4,2.409981719
81980,4,2.410036763
81990,4,2.410090909
82000,4,2.410145437
82010,4,2.410200444
82020,4,2.410255398
82030,4,2.410311543
82040,4,2.410364731
82050,4,2.410420435
82060,4,2.410475091
82070,4,2.410529984
82080,4,2.410583434
82090,4,2.410638789
82100,4,2.410693777
82110,4,2.410749532
82120,4,2.410803258
82130,4,2.410857903
82140,4,2.410912127
82150,4,2.410966645
82160,4,2.411023301
82170,4,2.411075479
82180,4,2.411132845
82190,4,2.411186306
82200,4,2.411240466
82210,4,2.411296016
82220,4,2.41134905
82230,4,2.411406961
82240,4,2.411460445
82250,4,2.411513027
82260,4,2.411568616
82270,4,2.411623824
82280,4,2.411680178
82290,4,2.411735986
82300,4,2.411788887
82310,4,2.411842806
82320,4,2.411898027
82330,4,2.411952025
82340,4,2.412006442
82350,4,2.412062181
82360,4,2.412117723
82370,4,2.412171002
82380,4,2.412226209
82390,4,2.412281097
82400,4,2.412334193
82410,4,2.412387856
82420,4,2.41244615
82430,4,2.412497914
82440,4,2.412552429
82450,4,2.412609111
82460,4,2.412662186
82470,4,2.412715802
82480,4,2.412772717
82490,4,2.41282659
82500,4,2.412880929
82510,4,2.412934912
82520,4,2.412990678
82530,4,2.413046765
82540,4,2.41309888
82550,4,2.41315508
82560,4,2.413211122
82570,4,2.413264463
82580,4,2.413316975
82590,4,2.413373086
82600,4,2.413427855
82610,4,2.413483353
82620,4,2.413535928
82630,4,2.413590331
82640,4,2.41364468
82650,4,2.4137014
82660,4,2.413755366
82670,4,2.413810136
82680,4,2.413866163
82690,4,2.413919026
82700,4,2.413973814
82710,4,2.414028102
82720,4,2.41408091
82730,4,2.414136667
82740,4,2.414191523
82750,4,2.414246655
82760,4,2.414301061
82770,4,2.414355718
82780,4,2.41440908
82790,4,2.414464235
82800,4,2.414516968
82810,4,2.414572366
82820,4,2.414627769
82830,4,2.414680718
82840,4,2.414735542
82850,4,2.414789998
82860,4,2.414844368
82870,4,2.414900019
82880,4,2.414953999
82890,4,2.415008271
82900,4,2.415062368
82910,4,2.41511768
82920,4,2.415173809
82930,4,2.41522684
82940,4,2.41528037
82950,4,2.415333066
82960,4,2.415388622
82970,4,2.415443632
82980,4,2.415499517
82990,4,2.415550843
83000,4,2.415607827
83010,4,2.415660061
83020,4,2.415717529
83030,4,2.415771413
83040,4,2.415824685
83050,4,2.415877146
83060,4,2.415933317
83070,4,2.415989258
83080,4,2.416041876
83090,4,2.416095067
83100,4,2.416152246
83110,4,2.41620603
83120,4,2.416258546
83130,4,2.416314135
83140,4,2.416370261
83150,4,2.416422302
83160,4,2.416474723
83170,4,2.416530759
83180,4,2.416584501
83190,4,2.416639097
83200,4,2.416692481
83210,4,2.41674755
83220,4,2.416802438
83230,4,2.416854164
83240,4,2.416912768
83250,4,2.416963402
83260,4,2.417018045
83270,4,2.417072817
83280,4,2.417127572
83290,4,2.417181204
83300,4,2.417236462
83310,4,2.417290315
83320,4,2.417345513
83330,4,2.417399024
83340,4,2.417453206
83350,4,2.417506327
83360,4,2.417561227
83370,4,2.41761518
83380,4,2.417669778
83390,4,2.417723447
83400,4,2.417777085
83410,4,2.417832456
83420,4,2.417885546
83430,4,2.417940707
83440,4,2.417995208
83450,4,2.418049317
83460,4,2.418102034
83470,4,2.418155769
83480,4,2.418208896
83490,4,2.418264172
83500,4,2.418320361
83510,4,2.418373421
83520,4,2.418426634
83530,4,2.41848049
83540,4,2.418535245
83550,4,2.418588749
83560,4,2.418643792
83570,4,2.418696273
83580,4,2.418750231
83590,4,2.418803515
83600,4,2.418859898
83610,4,2.418912574
83620,4,2.418967013
83630,4,2.419019968
83640,4,2.419075389
83650,4,2.419129175
83660,4,2.419182399
83670,4,2.419236226
83680,4,2.419289392
83690,4,2.419343866
83700,4,2.419398149
83710,4,2.419452432
83720,4,2.419506714
83730,4,2.419558786
83740,4,2.419613415
83750,4,2.419665294
83760,4,2.419723582
83770,4,2.419776201
83780,4,2.419828603
83790,4,2.419883796
83800,4,2.419938103
83810,4,2.419990662
83820,4,2.420044131
83830,4,2.420098891
83840,4,2.420153869
83850,4,2.420205599
83860,4,2.420260592
83870,4,2.420313992
83880,4,2.420369396
83890,4,2.420422852
83900,4,2.42047458
83910,4,2.420527515
83920,4,2.420582813
83930,4,2.420636428
83940,4,2.420691182
83950,4,2.420745032
83960,4,2.420799636
83970,4,2.420849579
83980,4,2.420905057
83990,4,2.420956804
84000,4,2.421012277
84010,4,2.421066318
84020,4,2.421118465
84030,4,2.42117484
84040,4,2.421228262
84050,4,2.421280036
84060,4,2.421333216
84070,4,2.421387784
84080,4,2.421441815
84090,4,2.421495725
84100,4,2.421548964
84110,4,2.421601351
84120,4,2.42165534
84130,4,2.421710454
84140,4,2.421763197
84150,4,2.421815194
84160,4,2.421872285
84170,4,2.42192307
84180,4,2.4219773
84190,4,2.422031773
84200,4,2.422084278
84210,4,2.422137354
84220,4,2.422190506
84230,4,2.422244174
84240,4,2.422297053
84250,4,2.422350777
84260,4,2.422404163
84270,4,2.422458823
84280,4,2.422510513
84290,4,2.422566777
84300,4,2.422617715
84310,4,2.422671054
84320,4,2.42272507
84330,4,2.422777226
84340,4,2.422833951
84350,4,2.422885276
84360,4,2.42293778
84370,4,2.422992198
84380,4,2.423045704
84390,4,2.423097171
84400,4,2.423152601
84410,4,2.4232065
84420,4,2.423258282
84430,4,2.423312095
84440,4,2.423366425
84450,4,2.423420178
84460,4,2.4234723
84470,4,2.423525065
84480,4,2.423579337
84490,4,2.423631212
84500,4,2.42368489
84510,4,2.423738396
84520,4,2.423790373
84530,4,2.423845425
84540,4,2.423896856
84550,4,2.423949782
84560,4,2.424003861
84570,4,2.424055538
84580,4,2.424110365
84590,4,2.424164343
84600,4,2.424217136
84610,4,2.424269327
84620,4,2.424322027
84630,4,2.424374217
84640,4,2.424429194
84650,4,2.424482056
84660,4,2.424533483
84670,4,2.424587406
